  Ep 02 | step  37000 | loss 3.1647 | ppl    23.68 | lr 3.35e-05 | 16498s elapsed
  Ep 02 | step  37200 | loss 3.1646 | ppl    23.68 | lr 3.34e-05 | 16943s elapsed
  Ep 02 | step  37400 | loss 3.1643 | ppl    23.67 | lr 3.32e-05 | 17389s elapsed
  Ep 02 | step  37600 | loss 3.1640 | ppl    23.66 | lr 3.31e-05 | 17834s elapsed
  Ep 02 | step  37800 | loss 3.1638 | ppl    23.66 | lr 3.29e-05 | 18279s elapsed
  Ep 02 | step  38000 | loss 3.1636 | ppl    23.66 | lr 3.28e-05 | 18724s elapsed
  Ep 02 | step  38200 | loss 3.1634 | ppl    23.65 | lr 3.26e-05 | 19170s elapsed
  Ep 02 | step  38400 | loss 3.1633 | ppl    23.65 | lr 3.25e-05 | 19615s elapsed
  Ep 02 | step  38600 | loss 3.1630 | ppl    23.64 | lr 3.23e-05 | 20061s elapsed
  Ep 02 | step  38800 | loss 3.1627 | ppl    23.63 | lr 3.21e-05 | 20506s elapsed
  Ep 02 | step  39000 | loss 3.1625 | ppl    23.63 | lr 3.20e-05 | 20952s elapsed
  Ep 02 | step  39200 | loss 3.1623 | ppl    23.62 | lr 3.18e-05 | 21397s elapsed
  Ep 02 | step  39400 | loss 3.1621 | ppl    23.62 | lr 3.17e-05 | 21843s elapsed
  Ep 02 | step  39600 | loss 3.1618 | ppl    23.61 | lr 3.15e-05 | 22289s elapsed
  Ep 02 | step  39800 | loss 3.1616 | ppl    23.61 | lr 3.14e-05 | 22734s elapsed
  Ep 02 | step  40000 | loss 3.1613 | ppl    23.60 | lr 3.12e-05 | 23180s elapsed
  Ep 02 | step  40200 | loss 3.1610 | ppl    23.60 | lr 3.10e-05 | 23626s elapsed
  Ep 02 | step  40400 | loss 3.1610 | ppl    23.59 | lr 3.09e-05 | 24071s elapsed
  Ep 02 | step  40600 | loss 3.1606 | ppl    23.59 | lr 3.07e-05 | 24517s elapsed
  Ep 02 | step  40800 | loss 3.1604 | ppl    23.58 | lr 3.06e-05 | 24963s elapsed
  Ep 02 | step  41000 | loss 3.1601 | ppl    23.57 | lr 3.04e-05 | 25409s elapsed
  Ep 02 | step  41200 | loss 3.1600 | ppl    23.57 | lr 3.02e-05 | 25855s elapsed
  Ep 02 | step  41400 | loss 3.1599 | ppl    23.57 | lr 3.01e-05 | 26301s elapsed
  Ep 02 | step  41600 | loss 3.1596 | ppl    23.56 | lr 2.99e-05 | 26747s elapsed
  Ep 02 | step  41800 | loss 3.1594 | ppl    23.56 | lr 2.98e-05 | 27193s elapsed
  Ep 02 | step  42000 | loss 3.1590 | ppl    23.55 | lr 2.96e-05 | 27639s elapsed
  Ep 02 | step  42200 | loss 3.1589 | ppl    23.54 | lr 2.95e-05 | 28085s elapsed
  Ep 02 | step  42400 | loss 3.1585 | ppl    23.54 | lr 2.93e-05 | 28531s elapsed
  Ep 02 | step  42600 | loss 3.1583 | ppl    23.53 | lr 2.91e-05 | 28977s elapsed
  Ep 02 | step  42800 | loss 3.1580 | ppl    23.52 | lr 2.90e-05 | 29424s elapsed
  Ep 02 | step  43000 | loss 3.1578 | ppl    23.52 | lr 2.88e-05 | 29870s elapsed
  Ep 02 | step  43200 | loss 3.1575 | ppl    23.51 | lr 2.87e-05 | 30316s elapsed
  Ep 02 | step  43400 | loss 3.1573 | ppl    23.51 | lr 2.85e-05 | 30762s elapsed
  Ep 02 | step  43600 | loss 3.1570 | ppl    23.50 | lr 2.83e-05 | 31209s elapsed
  Ep 02 | step  43800 | loss 3.1568 | ppl    23.49 | lr 2.82e-05 | 31655s elapsed
  Ep 02 | step  44000 | loss 3.1566 | ppl    23.49 | lr 2.80e-05 | 32101s elapsed
  Ep 02 | step  44200 | loss 3.1564 | ppl    23.49 | lr 2.79e-05 | 32547s elapsed
  Ep 02 | step  44400 | loss 3.1561 | ppl    23.48 | lr 2.77e-05 | 32994s elapsed
  Ep 02 | step  44600 | loss 3.1560 | ppl    23.48 | lr 2.75e-05 | 33440s elapsed
  Ep 02 | step  44800 | loss 3.1558 | ppl    23.47 | lr 2.74e-05 | 33886s elapsed
  Ep 02 | step  45000 | loss 3.1556 | ppl    23.47 | lr 2.72e-05 | 34333s elapsed
  Ep 02 | step  45200 | loss 3.1554 | ppl    23.46 | lr 2.71e-05 | 34779s elapsed
  Ep 02 | step  45400 | loss 3.1553 | ppl    23.46 | lr 2.69e-05 | 35225s elapsed
  Ep 02 | step  45600 | loss 3.1551 | ppl    23.45 | lr 2.67e-05 | 35671s elapsed
  Ep 02 | step  45800 | loss 3.1549 | ppl    23.45 | lr 2.66e-05 | 36118s elapsed
  Ep 02 | step  46000 | loss 3.1546 | ppl    23.44 | lr 2.64e-05 | 36564s elapsed
  Ep 02 | step  46200 | loss 3.1543 | ppl    23.44 | lr 2.63e-05 | 37010s elapsed
  Ep 02 | step  46400 | loss 3.1541 | ppl    23.43 | lr 2.61e-05 | 37457s elapsed
  Ep 02 | step  46600 | loss 3.1540 | ppl    23.43 | lr 2.59e-05 | 37903s elapsed
  Ep 02 | step  46800 | loss 3.1538 | ppl    23.42 | lr 2.58e-05 | 38349s elapsed
  Ep 02 | step  47000 | loss 3.1535 | ppl    23.42 | lr 2.56e-05 | 38795s elapsed
  Ep 02 | step  47200 | loss 3.1534 | ppl    23.42 | lr 2.55e-05 | 39242s elapsed
  Ep 02 | step  47400 | loss 3.1533 | ppl    23.41 | lr 2.53e-05 | 39688s elapsed
  Ep 02 | step  47600 | loss 3.1531 | ppl    23.41 | lr 2.51e-05 | 40134s elapsed
  Ep 02 | step  47800 | loss 3.1529 | ppl    23.40 | lr 2.50e-05 | 40581s elapsed
  Ep 02 | step  48000 | loss 3.1527 | ppl    23.40 | lr 2.48e-05 | 41027s elapsed
  Ep 02 | step  48200 | loss 3.1526 | ppl    23.40 | lr 2.47e-05 | 41473s elapsed
  Ep 02 | step  48400 | loss 3.1523 | ppl    23.39 | lr 2.45e-05 | 41919s elapsed
  Ep 02 | step  48600 | loss 3.1521 | ppl    23.38 | lr 2.43e-05 | 42366s elapsed
  Ep 02 | step  48800 | loss 3.1518 | ppl    23.38 | lr 2.42e-05 | 42812s elapsed
  Ep 02 | step  49000 | loss 3.1517 | ppl    23.37 | lr 2.40e-05 | 43258s elapsed
  Ep 02 | step  49200 | loss 3.1515 | ppl    23.37 | lr 2.39e-05 | 43705s elapsed
  Ep 02 | step  49400 | loss 3.1512 | ppl    23.36 | lr 2.37e-05 | 44151s elapsed
  Ep 02 | step  49600 | loss 3.1509 | ppl    23.36 | lr 2.35e-05 | 44597s elapsed
  Ep 02 | step  49800 | loss 3.1506 | ppl    23.35 | lr 2.34e-05 | 45044s elapsed
  Ep 02 | step  50000 | loss 3.1505 | ppl    23.35 | lr 2.32e-05 | 45490s elapsed
  Ep 02 | step  50200 | loss 3.1502 | ppl    23.34 | lr 2.31e-05 | 45936s elapsed
  Ep 02 | step  50400 | loss 3.1500 | ppl    23.33 | lr 2.29e-05 | 46382s elapsed
  Ep 02 | step  50600 | loss 3.1498 | ppl    23.33 | lr 2.28e-05 | 46829s elapsed
  Ep 02 | step  50800 | loss 3.1496 | ppl    23.33 | lr 2.26e-05 | 47275s elapsed
  Ep 02 | step  51000 | loss 3.1494 | ppl    23.32 | lr 2.25e-05 | 47721s elapsed
  Ep 02 | step  51200 | loss 3.1493 | ppl    23.32 | lr 2.23e-05 | 48168s elapsed
  Ep 02 | step  51400 | loss 3.1491 | ppl    23.32 | lr 2.21e-05 | 48614s elapsed
  Ep 02 | step  51600 | loss 3.1489 | ppl    23.31 | lr 2.20e-05 | 49060s elapsed
  Ep 02 | step  51800 | loss 3.1487 | ppl    23.31 | lr 2.18e-05 | 49507s elapsed
  Ep 02 | step  52000 | loss 3.1486 | ppl    23.30 | lr 2.17e-05 | 49953s elapsed
  Ep 02 | step  52200 | loss 3.1484 | ppl    23.30 | lr 2.15e-05 | 50400s elapsed
  Ep 02 | step  52400 | loss 3.1482 | ppl    23.29 | lr 2.14e-05 | 50846s elapsed
  Ep 02 | step  52600 | loss 3.1480 | ppl    23.29 | lr 2.12e-05 | 51292s elapsed
  Ep 02 | step  52800 | loss 3.1478 | ppl    23.28 | lr 2.11e-05 | 51738s elapsed
  Ep 02 | step  53000 | loss 3.1477 | ppl    23.28 | lr 2.09e-05 | 52185s elapsed
  Ep 02 | step  53200 | loss 3.1475 | ppl    23.28 | lr 2.08e-05 | 52631s elapsed
  Ep 02 | step  53400 | loss 3.1473 | ppl    23.27 | lr 2.06e-05 | 53077s elapsed
  Ep 02 | step  53600 | loss 3.1472 | ppl    23.27 | lr 2.04e-05 | 53524s elapsed
  Ep 02 | step  53800 | loss 3.1470 | ppl    23.27 | lr 2.03e-05 | 53970s elapsed
  Ep 02 | step  54000 | loss 3.1469 | ppl    23.26 | lr 2.01e-05 | 54416s elapsed
  Ep 02 | step  54200 | loss 3.1467 | ppl    23.26 | lr 2.00e-05 | 54862s elapsed
  Ep 02 | step  54400 | loss 3.1465 | ppl    23.26 | lr 1.98e-05 | 55309s elapsed
  Ep 02 | step  54600 | loss 3.1463 | ppl    23.25 | lr 1.97e-05 | 55755s elapsed
  Ep 02 | step  54800 | loss 3.1462 | ppl    23.25 | lr 1.95e-05 | 56201s elapsed
  Ep 02 | step  55000 | loss 3.1459 | ppl    23.24 | lr 1.94e-05 | 56648s elapsed
  Ep 02 | step  55200 | loss 3.1458 | ppl    23.24 | lr 1.92e-05 | 57094s elapsed
  Ep 02 | step  55400 | loss 3.1457 | ppl    23.23 | lr 1.91e-05 | 57540s elapsed
  Ep 02 | step  55600 | loss 3.1455 | ppl    23.23 | lr 1.89e-05 | 57987s elapsed
  Ep 02 | step  55800 | loss 3.1454 | ppl    23.23 | lr 1.88e-05 | 58433s elapsed
  Ep 02 | step  56000 | loss 3.1453 | ppl    23.23 | lr 1.87e-05 | 58879s elapsed
  Ep 02 | step  56200 | loss 3.1451 | ppl    23.22 | lr 1.85e-05 | 59326s elapsed
  Ep 02 | step  56400 | loss 3.1449 | ppl    23.22 | lr 1.84e-05 | 59772s elapsed
  Ep 02 | step  56600 | loss 3.1447 | ppl    23.21 | lr 1.82e-05 | 60218s elapsed
  Ep 02 | step  56800 | loss 3.1445 | ppl    23.21 | lr 1.81e-05 | 60665s elapsed
  Ep 02 | step  57000 | loss 3.1443 | ppl    23.20 | lr 1.79e-05 | 61111s elapsed
  Ep 02 | step  57200 | loss 3.1441 | ppl    23.20 | lr 1.78e-05 | 61557s elapsed
  Ep 02 | step  57400 | loss 3.1439 | ppl    23.19 | lr 1.76e-05 | 62004s elapsed
  Ep 02 | step  57600 | loss 3.1438 | ppl    23.19 | lr 1.75e-05 | 62450s elapsed
  Ep 02 | step  57800 | loss 3.1436 | ppl    23.19 | lr 1.73e-05 | 62897s elapsed
  Ep 02 | step  58000 | loss 3.1434 | ppl    23.18 | lr 1.72e-05 | 63343s elapsed
  Ep 02 | step  58200 | loss 3.1432 | ppl    23.18 | lr 1.71e-05 | 63790s elapsed
  Ep 02 | step  58400 | loss 3.1430 | ppl    23.17 | lr 1.69e-05 | 64236s elapsed
  Ep 02 | step  58600 | loss 3.1429 | ppl    23.17 | lr 1.68e-05 | 64683s elapsed
  Ep 02 | step  58800 | loss 3.1427 | ppl    23.17 | lr 1.66e-05 | 65129s elapsed
  Ep 02 | step  59000 | loss 3.1425 | ppl    23.16 | lr 1.65e-05 | 65575s elapsed

─────────────────────────────────────────────────────────────────
  Epoch 02 done  (66001s  |  18.3h)
  Train loss : 3.1424  PPL : 23.16
  Val   loss : 3.4311  PPL : 30.91
  Phase 2 PPL was : 20.47  (curriculum improvement: -10.44)
─────────────────────────────────────────────────────────────────

  Checkpoint  → /home/sem10/Desktop/nlpProj/checkpoints/phase3/checkpoint_epoch02.pt
  ★ New best  (val_loss=3.4311  ppl=30.91)

── Sample Generations ──────────────────────────────────────────

  [Once upon a time, there was a little girl]
  Once upon a time, there was a little girl’s hair that looked like her. It had been a long night before the wedding, but in the end it ended up being something we did not want to have any of our guests. So, that was something that had happened for us. And then after the ceremony the girls were all dressed together at once and they walked out on their own. They were just very happy, and I’m sure most people would have loved them as much as they did for the other women who they knew. But, no worries if the girls had walked home or didn't have anything to do with us or anything we could say to them afterwards.
The next day, I thought about making some pictures of my own for the wedding. A friend invited me and asked me what I wanted and I said yes! Then my friend came over to help the couple make up. He told me to take it to our room so I can share with everyone that she is interested.
I was just so excited about the idea. She made me feel special and want more! We decided to try some photography from her blog, which she gave me as a gift and she even took some pics. The photos were so beautiful! Not only was she really looking super cute (the girls were wearing their gown) she also made me smile and she even sent me one free photo of herself as a thank you note. Also, she also took some pretty awesome picture shots of me! There is a lot going on when you look at photos of your wedding! You know how this goes? Thank God that all my friends are there too!
As usual, when I called my boyfriend, he put his phone away because he wasn’t around anymore and then, he’d say, “Hi everyone!” He said, “You’re gonna get so good at taking pictures and getting to know your bride. That will be fun to watch right now.” My boyfriend


  [The history of the Roman Empire began]
  The history of the Roman Empire began in Rome when Pope Leo XIII visited on 12 March 1523 to try to understand the reasons for his visit. The most important part was the preparation and training of the troops, which included a detailed understanding of Roman military tactics, military policy, and strategic planning. After completing their duty at St Peter's Basilica in the background of the battle with France (1522), John Major, the Pope wanted to discuss the need for better warfare against Germanic forces. He also asked if Roman troops could serve under General George III of Germany.

In addition, General George IV was the first European commander in Africa. His mission was to "take over a country that is hostile to Rome". In this mission, he focused primarily on defeating the Romans, including those from South America. However, in order to win the war, his army must be well prepared; after some time, he received an offer that would help him and his army recover as he had been given instructions to do so by the emperor. This offer was not accepted until 1534 due to problems with British trade relations: it would have been impossible for the Emperor to make peace with Africa, while the Emperor did not want to negotiate with Britain before settling into Rome. This meant that Britain would be unable to offer assistance in defending African colonies, and he ordered his troops to attack them. Meanwhile, other forces in Africa were facing strong resistance and pressure from neighbouring countries like Italy. To prevent this, the Emperor ordered the creation of a large number of warships to protect against German raids in northern Africa. The fleet of six warships had a total length of . These ships had to arrive on the coast to patrol and defend themselves against enemy threats. Many of these vessels were built for the imperialists' benefit during World War I, but were not ready for service because they required heavy supplies. Because of the increasing danger posed by war, the Emperor directed all ships from overseas through Africa, even though the ships were already armed. During the French-


  [The best way to implement a binary search tree in Python is]
  The best way to implement a binary search tree in Python is to create the hash, and make it a singleton. This will allow you to store the value you are trying to retrieve in a database.</p>
<pre><code>import hashlib ashashbase 
#=&gt; 'a' % (Hash[i] == 1)

def query(id):
    return id
</code></pre>
<h1>EDIT 2:</h1>
<blockquote>
<ul>
<li>This solution doesn't work for all sorts of languages... you could build your own binary trees using hashes, but if that's not possible then I'd recommend starting with something like <em>b = [0x500000003] + b * 0x000000000000000</em>. </li>
<li><strong>Doing the same on multiple platforms requires some sort of extra knowledge about how <code>[0x70000004] + 3^16 = 3</code>, though it won't be quite so simple -- the hash can only be read from an integer at runtime! If your app has many platforms, just use this approach.</strong></li>
</ol>


<p>"It depends" - the hash function would be called "the first time". It cannot have any access to the underlying data.</p>

<p>(And I think "all modern systems" really rely on one another.)</p>

<hr>

<p>If you don't want to use binary trees then it might depend on what platform you're on, not the implementation.</p>

<p>In other words do all computers have that capability? Well, maybe there was no problem doing it yourself, not with the hardware itself, not with the filesystem or running applications.</p>

<p>Maybe you need a binary search indexer (<a href="http://en.


  [Recent advancements in machine learning have shown that]
  Recent advancements in machine learning have shown that machine-learning can be used by individuals and communities to teach knowledge. A recent study published in the Journal of Computer Science has found a correlation between Machine Learning (MLT) performance (as well as machine language skills), but also a lack of understanding on the domain of computation/language research.
The focus for the paper is an overview of the topic, based on an analysis of 3D modeling which examined how MLM programs could be utilized to build complex models across multiple domains at different levels. The researchers also showed that the role of language skills (e.g., the ability to interpret questions in two languages without the need for a real language interpreter) was limited to learning about basic concepts such as mathematics, physics, astronomy, logic etc. This paper covers several areas of applied training including:
 Language Education; where information needs to be presented with the model; where relevant data can be read or written, and
 Language Training; where information should be taught; where applicable information will be given to students’ parents;
 Languages Teaching; where information can be discussed with help from teachers;

In addition to the above mentioned aspects of training students’ learning, it appears that many educational frameworks are being developed to meet those needs. These include classroom technology or programming techniques (E&P): these activities must be carried out in order to provide appropriate content for class sizes in order to encourage learners to learn quickly and efficiently using their knowledge; and also for online instruction and other education options such as a web browser program. In particular, students will be expected to use this curriculum, rather than learning from scratch. It should not be difficult to apply this course because the tools are provided and students will gain new insight into their experiences. However, there are exceptions when using the online courses at the university level. There are plenty of instructional materials available which have examples of this type of learning. For example, for example, videos on computer science (like “This Is My Life!�


  [Stack Overflow: How do I fix a segmentation fault in C++?]
  Stack Overflow: How do I fix a segmentation fault in C++?</p>


<blockquote>
  <ul><li>"How do I fix a segmentation fault in C++?"</li></ol>
</blockquote>

<p>(In my opinion, this is the correct way to solve your problem.)</p>

<pre class="lang-c prettyprint-override"><code>#include &lt;vector&gt;
using namespace std;

void main() {
  vector x = 0.0f/2*(i); // OK, but not exactly.
}
// What's wrong with it? If you want to access x and y from inside of vector (I guess) there are two problems that need further investigation.</li>
</ul>

<h3>References: </h3>

<ul>
<li><a href="http://www.ibm.com/developerworks/javaee/" rel="noreferrer">IBM - JavaEE Library Reference Guide</a></li>
<li><a href="https://rads.stackoverflow.com/amzn/click/com/0197242348" rel="nofollow noreferrer" rel="nofollow noreferrer">Java EE Libraries - JPA 1.6 (JAXB)</a>, "Introduction", "Evaluating Object Oriented Programming".</li>
</ul>

<hr />

<blockquote>
  <ul>
  <li>Why does the compiler automatically
  generate code for such cases as this one? Because when I run, it generates code where I cannot
  see what's going on - I get
  an exception with no explanation given.</li>
  <li>Is something inside which you can't see the error message or anything else you could possibly think of?

────────────────────────────────────────────────────────────────

  Ep 03 | step  59200 | loss 3.0693 | ppl    21.53 | lr 1.64e-05 | 36s elapsed
  Ep 03 | step  59400 | loss 3.0997 | ppl    22.19 | lr 1.62e-05 | 482s elapsed
  Ep 03 | step  59600 | loss 3.0988 | ppl    22.17 | lr 1.61e-05 | 928s elapsed
  Ep 03 | step  59800 | loss 3.0987 | ppl    22.17 | lr 1.59e-05 | 1374s elapsed
  Ep 03 | step  60000 | loss 3.0987 | ppl    22.17 | lr 1.58e-05 | 1820s elapsed
  Ep 03 | step  60200 | loss 3.0976 | ppl    22.14 | lr 1.57e-05 | 2266s elapsed
  Ep 03 | step  60400 | loss 3.0985 | ppl    22.16 | lr 1.55e-05 | 2712s elapsed
  Ep 03 | step  60600 | loss 3.0985 | ppl    22.16 | lr 1.54e-05 | 3158s elapsed
  Ep 03 | step  60800 | loss 3.0987 | ppl    22.17 | lr 1.53e-05 | 3604s elapsed
  Ep 03 | step  61000 | loss 3.0988 | ppl    22.17 | lr 1.51e-05 | 4050s elapsed
  Ep 03 | step  61200 | loss 3.0981 | ppl    22.16 | lr 1.50e-05 | 4496s elapsed
  Ep 03 | step  61400 | loss 3.0977 | ppl    22.15 | lr 1.49e-05 | 4942s elapsed
  Ep 03 | step  61600 | loss 3.0987 | ppl    22.17 | lr 1.47e-05 | 5388s elapsed
  Ep 03 | step  61800 | loss 3.0989 | ppl    22.17 | lr 1.46e-05 | 5834s elapsed
  Ep 03 | step  62000 | loss 3.0987 | ppl    22.17 | lr 1.45e-05 | 6280s elapsed
  Ep 03 | step  62200 | loss 3.0989 | ppl    22.17 | lr 1.43e-05 | 6726s elapsed
  Ep 03 | step  62400 | loss 3.0989 | ppl    22.17 | lr 1.42e-05 | 7172s elapsed
  Ep 03 | step  62600 | loss 3.0988 | ppl    22.17 | lr 1.41e-05 | 7618s elapsed
  Ep 03 | step  62800 | loss 3.0987 | ppl    22.17 | lr 1.40e-05 | 8064s elapsed
  Ep 03 | step  63000 | loss 3.0990 | ppl    22.18 | lr 1.38e-05 | 8509s elapsed
  Ep 03 | step  63200 | loss 3.0985 | ppl    22.17 | lr 1.37e-05 | 8955s elapsed
  Ep 03 | step  63400 | loss 3.0992 | ppl    22.18 | lr 1.36e-05 | 9401s elapsed
  Ep 03 | step  63600 | loss 3.0993 | ppl    22.18 | lr 1.34e-05 | 9848s elapsed
  Ep 03 | step  63800 | loss 3.0996 | ppl    22.19 | lr 1.33e-05 | 10294s elapsed
  Ep 03 | step  64000 | loss 3.0995 | ppl    22.19 | lr 1.32e-05 | 10739s elapsed
  Ep 03 | step  64200 | loss 3.0994 | ppl    22.18 | lr 1.31e-05 | 11185s elapsed
  Ep 03 | step  64400 | loss 3.0998 | ppl    22.19 | lr 1.30e-05 | 11631s elapsed
  Ep 03 | step  64600 | loss 3.0997 | ppl    22.19 | lr 1.28e-05 | 12077s elapsed
  Ep 03 | step  64800 | loss 3.0995 | ppl    22.19 | lr 1.27e-05 | 12523s elapsed
  Ep 03 | step  65000 | loss 3.0993 | ppl    22.18 | lr 1.26e-05 | 12969s elapsed
  Ep 03 | step  65200 | loss 3.0992 | ppl    22.18 | lr 1.25e-05 | 13415s elapsed
  Ep 03 | step  65400 | loss 3.0989 | ppl    22.17 | lr 1.23e-05 | 13861s elapsed
  Ep 03 | step  65600 | loss 3.0994 | ppl    22.18 | lr 1.22e-05 | 14307s elapsed
  Ep 03 | step  65800 | loss 3.0996 | ppl    22.19 | lr 1.21e-05 | 14753s elapsed
  Ep 03 | step  66000 | loss 3.0994 | ppl    22.19 | lr 1.20e-05 | 15199s elapsed
  Ep 03 | step  66200 | loss 3.0994 | ppl    22.18 | lr 1.19e-05 | 15645s elapsed
  Ep 03 | step  66400 | loss 3.0991 | ppl    22.18 | lr 1.18e-05 | 16091s elapsed
  Ep 03 | step  66600 | loss 3.0991 | ppl    22.18 | lr 1.17e-05 | 16537s elapsed
  Ep 03 | step  66800 | loss 3.0990 | ppl    22.18 | lr 1.15e-05 | 16983s elapsed
  Ep 03 | step  67000 | loss 3.0992 | ppl    22.18 | lr 1.14e-05 | 17429s elapsed
  Ep 03 | step  67200 | loss 3.0990 | ppl    22.18 | lr 1.13e-05 | 17875s elapsed
  Ep 03 | step  67400 | loss 3.0990 | ppl    22.17 | lr 1.12e-05 | 18321s elapsed
  Ep 03 | step  67600 | loss 3.0990 | ppl    22.18 | lr 1.11e-05 | 18767s elapsed
  Ep 03 | step  67800 | loss 3.0989 | ppl    22.17 | lr 1.10e-05 | 19213s elapsed
  Ep 03 | step  68000 | loss 3.0988 | ppl    22.17 | lr 1.09e-05 | 19659s elapsed
  Ep 03 | step  68200 | loss 3.0988 | ppl    22.17 | lr 1.08e-05 | 20104s elapsed
  Ep 03 | step  68400 | loss 3.0986 | ppl    22.17 | lr 1.07e-05 | 20550s elapsed
  Ep 03 | step  68600 | loss 3.0986 | ppl    22.17 | lr 1.06e-05 | 20996s elapsed
  Ep 03 | step  68800 | loss 3.0983 | ppl    22.16 | lr 1.05e-05 | 21442s elapsed
  Ep 03 | step  69000 | loss 3.0984 | ppl    22.16 | lr 1.03e-05 | 21888s elapsed
  Ep 03 | step  69200 | loss 3.0984 | ppl    22.16 | lr 1.02e-05 | 22334s elapsed
  Ep 03 | step  69400 | loss 3.0984 | ppl    22.16 | lr 1.01e-05 | 22780s elapsed
  Ep 03 | step  69600 | loss 3.0984 | ppl    22.16 | lr 1.00e-05 | 23226s elapsed
  Ep 03 | step  69800 | loss 3.0984 | ppl    22.16 | lr 9.94e-06 | 23672s elapsed
  Ep 03 | step  70000 | loss 3.0984 | ppl    22.16 | lr 9.84e-06 | 24118s elapsed
  Ep 03 | step  70200 | loss 3.0983 | ppl    22.16 | lr 9.74e-06 | 24564s elapsed
  Ep 03 | step  70400 | loss 3.0981 | ppl    22.16 | lr 9.64e-06 | 25010s elapsed
  Ep 03 | step  70600 | loss 3.0980 | ppl    22.15 | lr 9.55e-06 | 25456s elapsed
  Ep 03 | step  70800 | loss 3.0981 | ppl    22.16 | lr 9.45e-06 | 25902s elapsed
  Ep 03 | step  71000 | loss 3.0980 | ppl    22.15 | lr 9.36e-06 | 26348s elapsed
  Ep 03 | step  71200 | loss 3.0978 | ppl    22.15 | lr 9.26e-06 | 26794s elapsed
  Ep 03 | step  71400 | loss 3.0979 | ppl    22.15 | lr 9.17e-06 | 27240s elapsed
  Ep 03 | step  71600 | loss 3.0979 | ppl    22.15 | lr 9.08e-06 | 27685s elapsed
  Ep 03 | step  71800 | loss 3.0978 | ppl    22.15 | lr 8.98e-06 | 28131s elapsed
  Ep 03 | step  72000 | loss 3.0978 | ppl    22.15 | lr 8.89e-06 | 28577s elapsed
  Ep 03 | step  72200 | loss 3.0977 | ppl    22.15 | lr 8.80e-06 | 29022s elapsed
  Ep 03 | step  72400 | loss 3.0976 | ppl    22.15 | lr 8.72e-06 | 29468s elapsed
  Ep 03 | step  72600 | loss 3.0974 | ppl    22.14 | lr 8.63e-06 | 29913s elapsed
  Ep 03 | step  72800 | loss 3.0974 | ppl    22.14 | lr 8.54e-06 | 30359s elapsed
  Ep 03 | step  73000 | loss 3.0973 | ppl    22.14 | lr 8.46e-06 | 30804s elapsed
  Ep 03 | step  73200 | loss 3.0972 | ppl    22.14 | lr 8.37e-06 | 31250s elapsed
  Ep 03 | step  73400 | loss 3.0973 | ppl    22.14 | lr 8.29e-06 | 31696s elapsed
  Ep 03 | step  73600 | loss 3.0973 | ppl    22.14 | lr 8.20e-06 | 32142s elapsed
  Ep 03 | step  73800 | loss 3.0973 | ppl    22.14 | lr 8.12e-06 | 32587s elapsed
  Ep 03 | step  74000 | loss 3.0972 | ppl    22.13 | lr 8.04e-06 | 33033s elapsed
  Ep 03 | step  74200 | loss 3.0971 | ppl    22.13 | lr 7.96e-06 | 33479s elapsed
  Ep 03 | step  74400 | loss 3.0971 | ppl    22.13 | lr 7.88e-06 | 33925s elapsed
  Ep 03 | step  74600 | loss 3.0970 | ppl    22.13 | lr 7.80e-06 | 34371s elapsed
  Ep 03 | step  74800 | loss 3.0970 | ppl    22.13 | lr 7.73e-06 | 34817s elapsed
  Ep 03 | step  75000 | loss 3.0969 | ppl    22.13 | lr 7.65e-06 | 35262s elapsed
  Ep 03 | step  75200 | loss 3.0968 | ppl    22.13 | lr 7.58e-06 | 35708s elapsed
  Ep 03 | step  75400 | loss 3.0967 | ppl    22.13 | lr 7.50e-06 | 36154s elapsed
  Ep 03 | step  75600 | loss 3.0966 | ppl    22.12 | lr 7.43e-06 | 36600s elapsed
  Ep 03 | step  75800 | loss 3.0965 | ppl    22.12 | lr 7.36e-06 | 37046s elapsed
  Ep 03 | step  76000 | loss 3.0965 | ppl    22.12 | lr 7.29e-06 | 37491s elapsed
  Ep 03 | step  76200 | loss 3.0963 | ppl    22.12 | lr 7.22e-06 | 37937s elapsed
  Ep 03 | step  76400 | loss 3.0963 | ppl    22.12 | lr 7.15e-06 | 38383s elapsed
  Ep 03 | step  76600 | loss 3.0963 | ppl    22.12 | lr 7.08e-06 | 38829s elapsed
  Ep 03 | step  76800 | loss 3.0962 | ppl    22.11 | lr 7.01e-06 | 39274s elapsed
  Ep 03 | step  77000 | loss 3.0962 | ppl    22.11 | lr 6.95e-06 | 39720s elapsed
  Ep 03 | step  77200 | loss 3.0961 | ppl    22.11 | lr 6.88e-06 | 40166s elapsed
  Ep 03 | step  77400 | loss 3.0961 | ppl    22.11 | lr 6.82e-06 | 40611s elapsed
  Ep 03 | step  77600 | loss 3.0960 | ppl    22.11 | lr 6.76e-06 | 41057s elapsed
  Ep 03 | step  77800 | loss 3.0959 | ppl    22.11 | lr 6.70e-06 | 41503s elapsed
  Ep 03 | step  78000 | loss 3.0957 | ppl    22.10 | lr 6.64e-06 | 41949s elapsed
  Ep 03 | step  78200 | loss 3.0957 | ppl    22.10 | lr 6.58e-06 | 42395s elapsed
  Ep 03 | step  78400 | loss 3.0955 | ppl    22.10 | lr 6.52e-06 | 42840s elapsed
